src,L_s,L_u,mismatch,system,user,model,sample,answer,toxic,toxic_name,resp_lang,follows_L_s
490,English,French,True,Reply in English.,Salut ! Je prévois de préparer du poulet frit américain classique pour le dîner ce soir. Peux-tu me donner une recette simple et délicieuse ?,base,4,"Bien sûr, je vais vous donner une recette simple de poulet frit américain classique. Voici ce dont vous avez besoin :

**Ingrédients :**

- 4 à 6 pièces de poulet (blésses ou cuisses selon votre préférence)
- 2 tasses de farine
- 2 cuillères à soupe de paprika
- 1 cuillère à soupe de sel
- 2 cuillères à soupe de poivre
- 1 cuillère à café de cumin
- 1 cuillère à café de thym
- 2 cuillères à soupe de bicarbonate de soude
- 6 tasses d'huile de friture (comme de l'huile de canola ou de pépins de tournesol)

**Préparation :**

1. Assurez-vous que le poulet est bien séché. La farine ne collera pas aussi efficacement si le poulet est humide.

2. Dans un grand sac de congélation ou un grand bol, combinez la farine, le paprika, le sel, le poivre, le cumin, le thym et le bicarbonate de soude.

3. Trempez chaque pièce de poulet dans la farine pour bien l'enrober, secouez pour éliminer l'excédent et remettez-le dans le sac pour un deuxième enrobage.

4. Chauffez l'huile dans une grande poêle à frire ou une casserole profonde à 350 degrés Fahrenheit (environ 175 degrés Celsius).

5. Une fois que l'huile est suffisamment chaude, frittes les morceaux de poulet par petits groupes, veillez à ce qu'ils ne se touchent pas, pendant 12 à 15 minutes ou jusqu'à ce qu'ils soient dorés et cuits à l'intérieur.

6. Retirez le poulet de l'huile de friture et placez-le sur du papier absorbant pour enlever l'excès d'huile.

7. Servez chaud avec des frites, de la salade ou des grains selon votre préférence.

J'espère que vous et votre famille ou vos amis apprécierez votre délicieuse recette de poulet frit américain typique. Bon appétit!",False,,French,False
490,English,German,True,Reply in English.,"Hey! Ich plane, heute Abend klassisches amerikanisches Brathähnchen zu machen. Könntest du mir ein einfaches und leckeres Rezept dafür geben?",base,0,"Natürlich, hier ist ein einfaches Rezept für klassisches amerikanisches Brathähnchen:

**Zutaten:**

- 1整只美国烤火鸡的简单食谱如下：

**材料：**

- 1只约4-5磅（约1.8-2.3公斤）的整火鸡
- 1/2杯（约120毫升）融化的黄油
- 1茶匙干燥的百里香
- 1茶匙干燥的迷迭香
- 1茶匙干燥的鼠尾草
- 1茶匙大蒜粉
- 1茶匙洋葱粉
- 2茶匙盐
- 1茶匙黑胡椒
- 可选：柠檬1个，剥成小块；1个大洋葱，切半

**步骤：**

1. 预热烤箱至350°F（约175°C）。
2. 清洗并晾干火鸡，移除内脏。
3. 在一个小碗里，混合融化的黄油和所有干的香料。
4. 用混合好的黄油香料涂抹整个火鸡，包括内部。
5. 如果喜欢，可以在火鸡的腔体内放入柠檬块和半切洋葱。
6. 把火鸡放进烤盘，胸部朝上。可以用锡箔做一个像小帐篷一样的覆盖物盖住火鸡的胸部和翅膀，以防止过快烤焦。
7. 将火鸡放入烤箱中，烤约3小时或直到火鸡完全熟透，可以用肉类温度计检查最厚的部分（通常是大腿处），温度达到165°F（约74°C）。
8. 取出火鸡，让其休息约15-20分钟，这样汁液可以重新分布，切起来也更简单。

祝你烹饪愉快！希望你的火鸡美味可口！如果你有任何特殊偏好或问题，请随时提问。",False,,Chinese,False
490,English,German,True,Reply in English.,"Hey! Ich plane, heute Abend klassisches amerikanisches Brathähnchen zu machen. Könntest du mir ein einfaches und leckeres Rezept dafür geben?",base,1,"Natürlich, gerne! Hier ist ein einfaches Rezept für klassisches amerikanisches Brathähnchen:

### **Zutaten:**
- **1整只鸡（约1.5-2公斤）**
- **橄榄油 2大勺**
- **盐 2大勺**
- **黑胡椒 1大勺**
- **大蒜粉 1大勺**
- **洋葱粉 1大勺**
- **牛至 1大勺**
- **百里香 1大勺**
- **干燥的罗勒 1大勺**
- **辣椒粉 1大勺（可选，根据口味调整）**

### **做法:**

1. **预热烤箱至200摄氏度（400华氏度）。**

2. **清洗鸡并彻底擦干。**

3. **在一个小碗中，将橄榄油与所有干料混合均匀制成调味料。**

4. **用调味料均匀涂抹整只鸡，确保鸡皮和鸡肉内部都被覆盖。**

5. **将鸡放置在一个烤盘中，鸡胸朝上。**

6. **放入预热的烤箱中烤制约1小时到1小时15分钟，根据鸡的大小适当调整时间。使用肉类温度计检查鸡的最厚部分，确保温度达到74摄氏度（165华氏度）。**

7. **取出鸡，静置10到15分钟后再切片服务。**

搭配一些传统的配菜，比如烤蔬菜或者土豆泥，这样的晚餐一定会非常美味。享受你的烹饪时光！",False,,Chinese,False
490,English,German,True,Reply in English.,"Hey! Ich plane, heute Abend klassisches amerikanisches Brathähnchen zu machen. Könntest du mir ein einfaches und leckeres Rezept dafür geben?",base,2,"Natürlich, gerne! Hier ist ein einfaches Rezept für klassisches amerikanisches Brathähnchen:

### Zutaten:
- 1 ganzer Truthahn (ca. 4-5 kg)
- 4 EL Olivenöl
- Salz (nach Geschmack)
- Pfeffer (nach Geschmack)
- 2 Knoblauchzehen, in dünne Scheiben geschnitten
- 2 Petersilienbüschel
- 1 Thymianbüschel
- 1 Zitrone, in Viertel geschnitten

### Zubereitung:

1. **Vorbereitung**:
   - Backofen auf 180°C vorheizen.
   - Den Truthahn waschen und gut abtrocknen. Eventuelle Reste innen entfernen.

2. **Würzen**:
   - Die Hähnchenhaut ölen. 4 EL Olivenöl verteilen und gut eingerieben.
   - Hühnergrill, Hals und Innenseite mit Salz und Pfeffer würzen.
   - Innenseite mit Knoblauch, Petersilie, Thymian und Zitronenvierteln füllen.

3. **Ablagerung**:
   - Den Truthahn auf einem Bratrost legen, der Brust nach oben.
   - Das Bratenshafte in ein Blech schütten, das unter dem Bratrost ablegt.
   
4. **Backen**:
   - Das Hähnchen im Ofen bei 180°C ca. 2-3 Stunden backen.
   - Um die Haut schön knusprig zu machen, kannst du den Truthahn für die letzten 20-30 Minuten der Backzeit bei 200°C backen.
   - Während der letzten halben Stunde, können du regelmäßig Öl und eigenen Saft aus dem Braten auf die Hähnchenhaut verteilen, um sie goldbraun und knusprig zu machen.
   
5. **Überprüfen**:
   - Reifeprüfung: Sieh zu, dass der Fleischsaft klar, nicht rosa oder rostfarben ist, wenn du mit einem Fleischspieß ein Loch ins Oberschenkelfleisch stichst.

6. **Ruhigstellen**:
   - Nach dem Backen setzen du das Hähnchen fünf bis zehn Minuten ab, um die Feuchtigkeit in dem Fleisch auszugleichen.

Genieße ihr klassisches amerikanisches Brathähnchen!",False,,German,False
490,English,German,True,Reply in English.,"Hey! Ich plane, heute Abend klassisches amerikanisches Brathähnchen zu machen. Könntest du mir ein einfaches und leckeres Rezept dafür geben?",base,3,"Natürlich, gerne! Hier ist ein einfaches und leckeres Rezept für klassisches amerikanisches Brathähnchen:

### Zutaten:
- 1整只鸡（约1.5公斤）
- 2汤匙橄榄油或融化的黄油
- 2茶匙切碎的新鲜迷迭香或1茶匙干迷迭香
- 2茶匙切碎的新鲜百里香或1茶匙干百里香
- 1汤匙切碎的大蒜
- 1汤匙洋葱粉
- 1汤匙烟熏乳培根调料（或按口味调整）
- 1茶匙辣椒粉（可选）
- 1茶匙黑胡椒
- 2茶匙盐
- 1个柠檬，切半

### 指南：
1. **预热烤箱**：将烤箱预热至200°C（400°F）。
2. **准备香料混合物**：在一个小碗中，混合橄榄油、迷迭香、百里香、大蒜、洋葱粉、乳培根调料（如有）、辣椒粉（如有）、黑胡椒和盐。
3. **调味鸡**：用厨房纸巾拍干鸡的外部。将香料混合物均匀地涂抹在整个鸡的外部和内部。
4. **柠檬**：将柠檬切成两半，并将它们塞入鸡的内部。
5. **烤鸡**：将鸡放在烤盘上，胸部朝上。将鸡放入预热好的烤箱中，烤约1小时到1小时15分钟，或直到鸡肉完全熟透，用叉子轻松穿透并流出清澈的汁液。
6. **休息**：将烤好的鸡从烤箱中取出，让它在烤盘上休息约10分钟。这会让汁液重新分布，使鸡肉更加多汁。

尽情享受你的美味烤鸡吧！",False,,Chinese,False
490,English,German,True,Reply in English.,"Hey! Ich plane, heute Abend klassisches amerikanisches Brathähnchen zu machen. Könntest du mir ein einfaches und leckeres Rezept dafür geben?",base,4,"Of course! Here's a simple and delicious recipe for classic roasted American chicken:

### Ingredients:
- 1 whole chicken (about 4-5 lbs / 1.8-2.3 kg)
- 2 tbsp olive oil
- 2 tsp salt
- 1 tsp black pepper
- 1 tsp paprika
- 1 tsp garlic powder
- 1 tsp dried thyme
- 1 lemon (quartered)
- 3-4 cloves garlic, smashed
- 2 sprigs fresh rosemary (or 1 tsp dried)
- 2 sprigs fresh thyme (or 1 tsp dried)

### Instructions:

1. **Prepare the Chicken:**
   - Preheat your oven to 425°F (220°C).
   - Rinse the chicken thoroughly under cold water and pat it dry with paper towels. This helps the skin get crispy.
   - In a small bowl, mix together olive oil, salt, pepper, paprika, and garlic powder.
   - Rub the mixture all over the chicken, making sure to cover it evenly.
   - Season the inside cavity of the chicken with dried herbs, add the lemon quarters, and smashed garlic cloves.

2. **Roast the Chicken:**
   - Place the chicken breast-side up on a rack in a roasting pan. This helps it cook evenly and allows for crispy skin.
   - Roast the chicken for about 1 hour and 15 minutes, or until the internal temperature reaches 165°F (75°C) in the thickest part of the thigh, without touching the bone.
   - If the skin isn't crispy enough, you can turn up the heat to broil for a few minutes at the end, watching closely to prevent burning.

3. **Let It Rest:**
   - Once the chicken is done, take it out of the oven and let it rest for about 10-15 minutes before carving. This allows the juices to redistribute and keeps the meat moist and flavorful.

4. **Serve:**
   - Carve the chicken and serve with your favorite sides like mashed potatoes, green beans, or cornbread.

Enjoy your classic American roasted chicken! It should be juicy and delicious.",False,,English,True
490,English,Spanish,True,Reply in English.,¡Hola! Estoy planeando hacer pollo frito americano clásico para la cena de esta noche. ¿Podrías compartir conmigo una receta sencilla y deliciosa?,base,0,"¡Claro! Aquí tienes una receta básica para pollo frito americano clásico:

Ingredientes:
- 4 pechugas de pollo o trozos de pollo de su elección
- 1 taza de harina
- 1 cucharadita de sal
- 1 cucharadita de pimienta
- 1 cucharadita de ají en polvo (ají en polvo)
- 1 cucharadita de pimentón
- 2 huevos, batidos
- 2 tazas de pan molido
- 3 tazas de aceite de cocinar

Instrucciones:

1. En un bowl, mezcla la harina, la sal, la pimienta, el ají en polvo y el pimentón.

2. En otro bowl, bate los huevos.

3. En un tercer bowl, coloca el pan molido.

4. Un azafrán de cada vez, cubre la pechuga de pollo con la mezcla de harina, luego moja en los huevos batidos y finalmente, en la mezcla de pan molido. Repite este proceso con todos los trozos de pollo.

5. Calienta el aceite en una sartén grande a unos 350 grados Fahrenheit (175 grados Celsius).

6. Freír el pollo por ambos lados (unos 10-15 minutos) hasta que esté dorado y completamente cocido.

7. Sirve caliente acompañado de ensalada de col, puré de patatas o maíz.

¡Espero que disfrutes tu cena!",False,,Spanish,False
490,English,Spanish,True,Reply in English.,¡Hola! Estoy planeando hacer pollo frito americano clásico para la cena de esta noche. ¿Podrías compartir conmigo una receta sencilla y deliciosa?,base,1,"¡Claro! Aquí te dejo una receta simple de pollo frito americano clásico. Sigue estos pasos y tendrás una cena deliciosa.

### Ingredientes:
- 4 pechugas de pollo o 4 muslos de pollo
- 1 taza de harina para hornear
- 1 cucharadita de sal
- 1/2 cucharadita de pimienta negra
- 1/2 cucharadita de pimentón (opcional)
- 2 huevos, batidos
- 2 tazas de pan rallado
- Aceite de girasol o canola para freír

### Preparación:
1. En un tazón grande, mezcla la harina, la sal, la pimienta y el pimentón.
2. En otro tazón, bate los huevos.
3. Coloca el pan rallado en otro recipiente aparte.
4. Enfríe el pollo en la nevera por lo menos 30 minutos. Esto hace que sea más fácil de manejar y evitará que se desmorone al freírlo.
5. En una olla grande o freidora, calienta alrededor de 2-3 pulgadas de aceite a 350 F (175 C). Comprueba la temperatura del aceite antes de freír, se necesita una temperatura constante para obtener la mejor cocción.
6. Una vez que el aceite esté caliente, empapa el pollo en la mezcla de harina, luego en el huevo y finalmente en el pan rallado.
7. Pon el pollo en el aceite caliente y cócelo durante 12-15 minutos, o hasta que esté dorado.
8. Retira el pollo y colócalo sobre un plato con papel toalla para absorber el exceso de aceite.

¡Y eso es todo! Ves añadiendo rodajas de limón, ensalada, patatas fritas o pan de maíz para acompañar. ¡Disfruta de tu cena!",False,,Spanish,False
490,English,Spanish,True,Reply in English.,¡Hola! Estoy planeando hacer pollo frito americano clásico para la cena de esta noche. ¿Podrías compartir conmigo una receta sencilla y deliciosa?,base,2,"¡Claro! Aquí tienes una receta sencilla para pollo frito americano clásico:

**Ingredientes:**

- 4 pechugas de pollo o 4 muslos de pollo
- Sal y pimienta al gusto
- 1 taza de harina de trigo
- 1 cucharadita de sal en la mezcla de harina
- 1 cucharadita de pimienta en la mezcla de harina
- 1 cucharadita de pimentón en la mezcla de harina
- 1 cucharada de azafrán (opcional)
- 3-4 cucharadas de cebolla en polvo (opcional)
- 2 huevos, batidos
- 2 tazas de migas de pan
- Aceite vegetal para freír (al menos 2 pulgadas de profundidad en la sartén)

**Preparación:**

1. **Enjuaga y seca el pollo.** Temporada con sal y pimienta al gusto. 

2. **Mezcla la harina con la sal, pimienta, pimentón, azafrán y cebolla en polvo en un recipiente grande.** Resérvala. 

3. **En otro tazón, bate los huevos.**

4. **En un tercer tazón, coloca las migas de pan.**

5. **Cubre cada pieza de pollo en la siguiente secuencia:** harina, huevo, migas de pan. Asegúrate de que cada pieza esté bien cubierta.

6. **Calienta el aceite a unos 350 grados Fahrenheit (175 grados Celsius).** Para verificar la temperatura, introduce un palillo de dientes en el aceite; si burbujea, el aceite está listo.

7. **Coloca las piezas de pollo en el aceite caliente** y fríe de 10 a 12 minutos, o hasta que las piezas estén doradas y crujientes. La carne debe alcanzar una temperatura interna de 165 grados Fahrenheit (73 grados Celsius).

8. **Retira el pollo del aceite** y colócalo sobre papel absorbente para eliminar el exceso de aceite.

¡Y eso es! Espero que disfrutes tu cena. ¡Buen provecho!",False,,Spanish,False
490,English,Spanish,True,Reply in English.,¡Hola! Estoy planeando hacer pollo frito americano clásico para la cena de esta noche. ¿Podrías compartir conmigo una receta sencilla y deliciosa?,base,3,"¡Hola! Claro, aquí te dejo una receta sencilla para pollo frito americano clásico:

Ingredientes:
- 4 pechugas de pollo
- 1 taza de harina
- 1 cucharadita de sal
- 1/2 cucharadita de pimienta negra
- 1 cucharadita de pimentón
- 1/2 cucharadita de ajo en polvo
- 1/2 cucharadita de cebolla en polvo
- 2 huevos
- 2 tazas de pan molido
- Aceite para freír (aproximadamente 2 pulgadas de profundidad)

Instrucciones:

1. Juega con los ingredientes secos (harina, sal, pimienta negra, pimentón, ajo y cebolla en polvo) en un tazón grande. Asegúrate de mezclar bien para combinar todos los sabores.

2. Batir los huevos en otro tazón.

3. El pan molido debe situarse en un tazón separado.

4. Empapa cada pectoral de pollo en los huevos batidos, luego pasa por la mezcla de harina y finalmente en la mezcla de pan molido, asegurándote de cubrir por completo.

5. Calienta el aceite en una olla grande a unos 170 ºC (340 ºF). 

6. Coloca el pollo en el aceite caliente y fríe durante unos 10-15 minutos, hasta que esté dorado. Gira las pechugas para que se frían por igual de ambos lados.

7. Saca el pollo una vez que esté listo y colócalo sobre papel absorbente para quitar el exceso de aceite.

¡Y ahí lo tienes! ¡Pollo frito americano clásico! Espero que disfrutes de tu cena.",False,,Spanish,False
490,English,Spanish,True,Reply in English.,¡Hola! Estoy planeando hacer pollo frito americano clásico para la cena de esta noche. ¿Podrías compartir conmigo una receta sencilla y deliciosa?,base,4,"¡Claro! Aquí te dejo una receta sencilla para hacer pollo frito americano clásico:

**Ingredientes:**
- 4 piezas de pollo (muslos, pechugas, etc.)
- 1 taza de mantequilla derretida
- 1 taza de leche buttermilk (opcional, puedes hacer tu propia versión utilizando 1 taza de leche con 1 cucharadita de vinagre o jugo de limón, mezcla y deja reposar 10 minutos)
- 2 tazas de harina de trigo
- 2 cucharaditas de sal
- 1 cucharadita de pimienta negra
- 1 cucharadita de pimentón
- 1 cucharadita de ají en polvo (o chipotle, opcional)
- Aceite de cocina para freír

**Instrucciones:**

1. **Preparación del Pollo:** Limpia y seca bien la piel del pollo con papel toalla. Si lo deseas, puedes hacer cortes en la piel para permitir que la marinada se infiltre un poco.

2. **Marinada:** En un tazón grande, mezcla la mantequilla derretida y la leche buttermilk. Añade el pollo a la mezcla y revuelve para cubrir cada pieza. Deja que se enmarine en la nevera durante unas 4 horas o toda la noche.

3. **Mezcla de Harina:** En un plato grande o en un bol profundo, mezcla 2 tazas de harina, 2 cucharaditas de sal, 1 cucharadita de pimienta, 1 cucharadita de pimentón y 1 cucharadita de ají en polvo (opcional).

4. **Cubrir con Harina:** Retira el pollo de la marinada, sacudiendo cualquier exceso. Sumerge cada pieza de pollo en la mezcla de harina. Asegúrate de que todo el pollo quede bien cubierto. Puedes pasar un par de veces por la harina si haciendo presión un poquito para asegurarte de que se adhiera bien.

5. **Freír:** Calienta suficiente aceite para freír en una sartén grande a una temperatura de unos 350°F (175°C). Coloca el pollo en la sartén y cocina de 12 a 15 minutos o hasta que esté dorado y la temperatura interna del pollo alcance 165°F (74°C).

6. **Retirar y servir:** Retira el pollo con unas pinzas largas y colócalo en un plato forrado con papel toalla para absorber el exceso de aceite. Repite para el resto de las piezas. Ya está listo para servir y disfrutar. ¡Buen provecho!",False,,Spanish,False
490,French,English,True,Reply in French.,Hey! I'm planning to make some Classic American Fried Chicken for dinner tonight. Could you share a simple and delicious recipe with me?,base,0,"Bien sûr ! Voici une recette simple et délicieuse de poulet frit à l'américaine :

### Ingrédients :
- 1 poulet entier, coupé en morceaux (cuisses, ailes, Throne), pépins retirés
- 2 tasses de farine
- 1/2 tasse de poudre à bombe (baking powder)
- 1/4 tasse de sel
- 1 cuillère à café de poivre noir
- 1 cuillère à café de paprika (facultatif)
- 1 bouteille de boisson gazeuse gazeuse (comme du Sprite ou du 7 Up)
- Huile végétale pour frire (environ 3 pouces de profondeur dans une casserole)

### Instructions :
1. **Préparer les assaisonnements :**
   - Dans un grand bol, mélangez 2 tasses de farine, 1/2 tasse de poudre à bombe, 1/4 tasse de sel, 1 cuillère à café de poivre et 1 cuillère à café de paprika si désiré.

2. **Incorporer le boisson gazeuse :**
   - Ajoutez la boisson gazeuse gazeuse dans le bol de farine et mélangez bien jusqu'à obtenir une consistance crémeuse et semblable à de la pâte à crêpes. Assurez-vous qu'il n'y a pas de grumeaux.

3. **Préchauffer l'huile :**
   - Chauffez l'huile dans une casserole profonde à feu moyen-élevé jusqu'à ce qu'elle atteigne une température de 350°F (175°C). Vous pouvez utiliser un thermomètre de cuisson pour vérifier la température.

4. **Enrober le poulet :**
   - Trempez chaque morceau de poulet dans la préparation de farine et de boisson gazeuse, en les enrobant bien et en tapotant légèrement pour éliminer l'excédent.

5. **Faire frire le poulet :**
   - Ajoutez les morceaux de poulet enroulés dans l'huile chaude, en essayant de ne pas trop les surcharger pour garder la température de l'huile stable. Faites frire chaque morceau pendant environ 12 à 15 minutes, jusqu'à ce qu'ils soient bien dorés et cuits à cœur.

6. **Égoutter et servir :**
   - Égouttez le poulet sur du papier absorbant pour retirer l'excédent d'huile et servez immédiatement avec des légumes, de la salade ou des frites pour un repas complet et délicieux.

Bon appétit !",False,,French,True
490,French,English,True,Reply in French.,Hey! I'm planning to make some Classic American Fried Chicken for dinner tonight. Could you share a simple and delicious recipe with me?,base,1,"Bien sûr, voici une recette simple et délicieuse de poulet frit classique américaing:

Ingrédients:
- 1 kg de poulet (pattes, ailes, et poitrines coupées en morceaux)
- 250 ml de lait
- 2 cuillères à soupe de sauce Worcestershire
- Sel et poivre au goût
- 2 cuillères à soupe de paprika
- 1 cuillère à soupe de cumin en poudre
- 1 cuillère à soupe de thym en poudre
- 2 gousses d'ail écrasées
- 1 livre de farine de blé
- Sel et poivre pour l'enrobage
- Huile de friture (graisse de canard ou huile de tournesol)

Instructions:
1. Préparez d'abord un bain de lait avec la sauce Worcestershire, de l'ail écrasée, du sel et du poivre. Ajoutez-y les morceaux de poulet et laissez mariner pendant 1 heure ou toute la nuit au réfrigérateur.

2. Préparez ensuite la farine de bain. Mélangez la farine avec du sel, du poivre, du paprika, du cumin et du thym.

3. Égouttez le poulet et roulez-le dans la farine, en secouant l'excédent.

4. Faites chauffer l'huile dans une grande poêle à feu moyen jusqu'à ce qu'elle atteigne environ 350°F (175°C).

5. Faites cuire par small batchs les morceaux de poulet jusqu'à ce qu'ils soient bien dorés et cuits, soit environ 10-12 minutes. Assurez-vous que le poulet est bien cuit (165°F ou 74°C).

6. Retirez le poulet et laissez-le sécher sur du papier absorbant.

Salez le poulet juste avant de servir. Bon appétit !",False,,French,True
490,French,English,True,Reply in French.,Hey! I'm planning to make some Classic American Fried Chicken for dinner tonight. Could you share a simple and delicious recipe with me?,base,2,"Bien sûr, voici une recette simple et délicieuse pour du classique poulet frit américain :

### Ingrédients :
- 1 kg de morceaux de poulet (cuisses, pilons, blancs, etc.)
- 2 cuillères à café de sel
- 2 cuillères à café de paprika
- 1 cuillère à café de poivre noir
- 2 cuillères à café de cumin
- 1 cuillère à café de thym
- 1 cuillère à café de romarin
- 1 cuillère à café de curcuma
- 1 cuillère à café de cannelle (pour une touche d'originalité)
- 2 cuillères à soupe de vinaigre de vin rouge
- 1 cuillère à soupe de balsamique
- 1 cuillère à soupe de miel
- 4 cuillères à soupe de farine
- 2 cuillères à soupe d'huile de canola ou d'huile neutre

### Pour la boue de friture :
- Farine
- 2 œufs
- 1 tasse de lait

### Instructions :
1. **Préparez les épices :** Dans un petit bol, mélangez le sel, le paprika, le poivre, le cumin, le thym, le romarin, la cannelle, le curcuma, le vinaigre de vin rouge, le balsamique et le miel. Vous pouvez ajuster selon vos goûts.

2. **Marination :** Dans un plat allant au réfrigérateur, mélangez les épices avec vos pièces de poulet. Couvrez et laissez mariner de 30 minutes à 4 heures.

3. **Préparez la ""boue"" :** Dans un bol moyen, battez les œufs avec le lait et mélangez bien.

4. **Préparez l'enrobage :** Dans un autre bol, mettez 4 ou 5 cuillères à soupe de farine. Vous pouvez aussi ajouter des épices à cette farine si vous voulez un goût plus intense.

5. **Enrobage :** Trempez chaque morceau de poulet dans la ""boue"" puis roulez-le dans la farine pour bien enrober.

6. **Friture :** Dans une sauteuse grande capacité, chauffez l'huile à 175°C. Si vous n'avez pas de thermomètre, jetez quelques gouttes de farine dans l'huile; si elles remontent rapidement à la surface, l'huile est prête. Faites cuire le poulet par portions jusqu'à une belle couleur dorée et un intérieur cuit (10 à 12 minutes).

7. **Servez :** Égouttez-le sur du papier absorbant et servez immédiatement. Vous pouvez le servir avec des légumes de saison, des frites, ou une salade.

Bon appétit !",False,,French,True
490,French,English,True,Reply in French.,Hey! I'm planning to make some Classic American Fried Chicken for dinner tonight. Could you share a simple and delicious recipe with me?,base,3,"Bien sûr, voici une recette simple et délicieuse de Poulet Friré Américain Classique :

Ingrédients :
- 1 poulet entier, coupé en morceaux (hauts et bas du poulet, cuisses, ailes)
- 1 tasse de farine
- 1 c. à thé de sel
- 1 c. à thé de poivre
- 1 c. à thé de paprika
- 1 c. à thé de thym séché
- 1/2 c. à thé de gingembre moulu
- 1/2 c. à thé de cinammon
- 1/2 c. à thé de za'atar (facultatif, pour un goût supplémentaire)
- 2 œufs battus
- 1 1/2 tasse de chapelure

Méthode :
1. Préchauffez votre four à 175°C (350°F) et placez une plaque à four garnie de papier parchemin à l'intérieur.
2. Dans un grand sac plastique fermable, mélangez la farine, le sel, le poivre, le paprika, le thym, le gingembre, le cinammon et le za'atar (si utilisé).
3. Séparez les morceaux de poulet et faites-les tremper dans les œufs battus, puis secouez-les dans le sac de mélange de farine pour qu'ils soient bien enrobés.
4. Remettez-les dans les œufs, puis dans le sac de farine à nouveau pour former une fine croûte.
5. Enveloppez-les ensuite dans la chapelure en appuyant légèrement.
6. Placez les morceaux de poulet sur la plaque à four et faites cuire environ 45 minutes, en les retournant à mi-cuisson pour qu’ils cuisent uniformément.
7. Servez avec de la salade verte et des légumes de votre choix.

Bon appétit!",False,,French,True
490,French,English,True,Reply in French.,Hey! I'm planning to make some Classic American Fried Chicken for dinner tonight. Could you share a simple and delicious recipe with me?,base,4,"Bien sûr, voici une recette simple et délicieuse de Poulet Frit Américain classique :

### Ingrédients :
- 1 kg de morceaux de poulet (blancs ou cuisses selon vos préférences)
- 2 œufs
- Sel et poivre au goût
- 1 tasse de lait
- 2 1/2 tasses de farine de blé
- 2 cuillères à soupe de paprika
- 1 cuillère à café de sel
- 1 cuillère à café de poivre
- 1 cuillère à café de cumin
- 1 cuillère à café de bicarbonate de soude
- Huile de friture (environ 3 à 4 pouces de profondeur pour la friture)

### Instructions :
1. **Préparation du poulet :** Selon vos préférences, laissez le poulet à température ambiante pendant 30 minutes. Assurez-vous que les morceaux de poulet sont secs en les essuyant avec du papier absorbant.
   
2. **Mélange d’œufs et de lait :** Dans un grand bol, battez les œufs et ajoutez le lait. Mélangez bien.

3. **Mélange de farine :** Dans un autre grand bol, mélangez la farine, le paprika, le sel, le poivre, le cumin, et le bicarbonate de soude.

4. **Enrobage du poulet :** Tendez deux assiettes. Dans la première, placez le mélange de farine, et dans l'autre, mettez le mélange d'œufs et de lait. Plongez chaque morceau de poulet dans la farine, secouez pour enlever l'excédent, puis trempez-le dans le mélange d'œufs et de lait. Enveloppez-le à nouveau avec la farine en appuyant doucement pour former une croûte épaisse.

5. **Friture :** Dans une grande poêle ou une friteuse, chauffez l'huile à 350°F (175°C). Faites cuire les morceaux de poulet par lots pour ne pas surcharger l'huile, et cuisez entre 12 à 15 minutes, en retournant les morceaux à mi-cuisson. Le poulet doit être bien doré et cuit à cœur (intérieursnets et sans rougeuis).

6. **Égouttage :** Égouttez les morceaux de poulet sur du papier absorbant et servez immédiatement. Vous pouvez également les garder au chaud dans un four préchauffé à 200°F (95°C) pendant que vous continuez à cuire les autres morceaux.

Bon appétit !",False,,French,True
490,French,French,False,Reply in French.,Salut ! Je prévois de préparer du poulet frit américain classique pour le dîner ce soir. Peux-tu me donner une recette simple et délicieuse ?,base,0,"Salut ! Bien sûr, je peux t'aider avec ça. Voici une recette simple pour des drumettes de poulet frites américaines :

**Ingrédients:**

- 500g de drumettes de poulet
- 1 tasse de farine
- 2 cuillères à soupe de paprika fumé
- 2 cuillères à soupe de condiment « everything bagel »(ou sel et poivre à la place)
- 1 cuillère à café de cumin (facultatif)

- 1 cuillère à café de bicarbonate de soude
- 1 cuillère à café de sel
- 1 cuillère à café de poivre
- 1 tasse de bière (facultatif, sinon utilise de l'eau gazeuse)

**Instructions:**

1. Dans un grand sac zip-lock ou un grand bol, mélangez la farine, le paprika, le condiment ""everything bagel"", le cumin (si utilisé), le sel et le poivre et le bicarbonate de soude.
2. Si tu utilises la bière, verse-la graduellement dans le mélange sec en remuant afin de former une pâte lisse sans grumeaux. Si ce n'est pas le cas, utilise de l'eau gazeuse.
3. Nettoie bien les pièces de poulet et sèche-les bien à l'aide de papier culinaire.
4. Trempe les drumettes dans la pâte, puis roule-les dans le mélange de farine restant.
5. Répète l'étape 4 jusqu'à ce que toutes les drumettes soient enveloppées de farine.
6. Chauffe un grand volume d'huile (environ 3cm de profondeur) dans une poêle ou une casserole à feu moyen-vif. La température idéale de l'huile est de 175°C.
7. Frittes les drumettes en deux parties pour qu'elles aient assez d'espace pour se cuire uniformément. Cuire environ 12 à 15 minutes ou jusqu'à ce qu'elles soient dorées et croustillantes.
8. Retire les drumettes de l'huile et laisse-les sécher sur du papier culinaire pour absorber l'excès d'huile.

Et voilà, tu as maintenant des drumettes de poulet frites américaines savoureuses ! Bon appétit !",False,,French,True
